0,1,tuple_id_1,tuple_id_2
,,A909336,A986689
,,A909337,A929849
,,A909340,A950472
,,A909340,A983073
,,A909344,A997546
,,A909348,A909917
,,A909348,A949927
,,A909348,A952258
,,A909348,A974525
,,A909348,A994399
,,A909353,A925646
,,A909353,A929930
,,A909353,A933041
,,A909353,A944818
,,A909353,A953927
,,A909353,A994033
,,A909354,A926775
,,A909355,A960252
,,A909355,A961877
,,A909355,A963066
,,A909355,A990759
,,A909356,A923670
,,A909356,A964242
,,A909364,A922987
,,A909366,A916036
,,A909366,A939383
,,A909366,A964747
,,A909366,A974958
,,A909368,A939870
,,A909368,A940044
,,A909368,A970026
,,A909372,A925641
,,A909372,A959977
,,A909373,A939418
,,A909373,A953625
,,A909374,A946435
,,A909374,A961311
,,A909374,A995496
,,A909375,A939559
,,A909375,A959213
,,A909375,A961925
,,A909379,A975773
,,A909380,A914529
,,A909380,A953886
,,A909380,A969209
,,A909380,A974728
,,A909382,A951809
,,A909383,A957446
,,A909387,A960962
,,A909387,A961533
,,A909387,A980879
,,A909390,A994062
,,A909392,A928151
,,A909392,A936161
,,A909393,A928812
,,A909395,A953936
,,A909398,A946100
,,A909398,A953869
,,A909398,A954054
,,A909398,A990382
,,A909401,A963885
,,A909404,A976401
,,A909405,A969353
,,A909405,A975732
,,A909406,A910314
,,A909406,A960212
,,A909407,A938770
,,A909407,A950631
,,A909407,A961823
,,A909407,A976197
,,A909407,A978051
,,A909407,A982717
,,A909407,A991396
,,A909408,A909640
,,A909408,A922661
,,A909408,A963195
,,A909408,A970140
,,A909408,A973302
,,A909408,A984378
,,A909410,A918222
,,A909410,A985409
,,A909410,A988066
,,A909411,A932447
,,A909411,A983485
,,A909414,A950749
,,A909416,A937402
,,A909416,A953792
,,A909416,A988386
,,A909416,A994697
,,A909418,A980126
,,A909418,A984000
,,A909419,A918161
,,A909419,A964443
,,A909420,A931391
,,A909420,A940259
,,A909421,A922239
,,A909421,A949817
,,A909424,A919101
,,A909424,A948860
,,A909424,A962316
,,A909426,A956073
,,A909427,A955478
,,A909427,A997208
,,A909428,A934005
,,A909428,A964017
,,A909428,A967182
,,A909428,A969725
,,A909428,A978636
,,A909428,A987067
,,A909428,A995942
,,A909430,A974275
,,A909431,A943307
,,A909434,A913136
,,A909434,A924695
,,A909434,A928464
,,A909434,A935498
,,A909434,A946984
,,A909434,A956017
,,A909434,A973974
,,A909434,A982218
,,A909435,A943814
,,A909436,A933764
,,A909439,A938598
,,A909439,A965405
,,A909440,A916575
,,A909440,A936596
,,A909440,A974015
,,A909440,A990720
,,A909440,A994231
,,A909441,A978478
,,A909443,A994613
,,A909445,A923041
,,A909445,A963737
,,A909447,A967539
,,A909447,A977623
,,A909450,A947715
,,A909450,A981128
,,A909452,A946543
,,A909452,A997707
,,A909458,A948348
,,A909458,A984341
,,A909458,A997026
,,A909461,A966531
,,A909462,A921292
,,A909462,A972065
,,A909462,A982356
,,A909465,A955312
,,A909466,A928319
,,A909466,A966853
,,A909466,A971780
,,A909466,A984301
,,A909468,A924461
,,A909468,A979754
,,A909470,A924937
,,A909471,A914777
,,A909471,A931312
,,A909471,A980353
,,A909471,A987637
,,A909471,A988564
,,A909474,A961052
,,A909474,A984691
,,A909476,A924285
,,A909476,A969028
,,A909478,A917695
,,A909478,A928679
,,A909478,A940547
,,A909478,A952598
,,A909478,A959097
,,A909478,A960388
,,A909481,A997346
,,A909482,A932937
,,A909482,A995235
,,A909487,A958449
,,A909489,A941224
,,A909489,A950252
,,A909489,A979370
,,A909493,A990981
,,A909495,A924558
,,A909496,A951870
,,A909496,A954151
,,A909497,A923388
,,A909497,A982096
,,A909498,A954030
,,A909498,A958842
,,A909498,A977511
,,A909498,A981510
,,A909498,A993612
,,A909502,A943055
,,A909504,A970763
,,A909504,A994142
,,A909504,A994582
,,A909505,A926009
,,A909505,A961459
,,A909507,A913997
,,A909507,A941348
,,A909507,A954553
,,A909507,A997259
,,A909508,A960697
,,A909509,A912096
,,A909509,A950004
,,A909509,A986916
,,A909510,A923863
,,A909510,A945970
,,A909510,A969854
,,A909510,A972251
,,A909511,A917260
,,A909511,A918615
,,A909511,A944087
,,A909511,A944266
,,A909511,A955391
,,A909514,A955325
,,A909519,A977329
,,A909520,A949459
,,A909521,A913361
,,A909521,A930739
,,A909521,A989470
,,A909521,A997087
,,A909522,A918364
,,A909522,A942086
,,A909522,A969803
,,A909525,A920865
,,A909529,A916468
,,A909532,A928364
,,A909532,A947366
,,A909532,A948426
,,A909532,A969443
,,A909532,A970049
,,A909532,A972315
,,A909533,A965070
,,A909534,A969644
,,A909535,A944058
,,A909535,A995214
,,A909536,A958122
,,A909538,A966727
,,A909542,A912403
,,A909542,A926025
,,A909542,A995964
,,A909547,A917048
,,A909549,A934026
,,A909550,A911236
,,A909550,A911351
,,A909550,A979010
,,A909550,A996301
,,A909552,A956832
,,A909552,A958402
,,A909552,A961486
,,A909552,A970505
,,A909552,A975646
,,A909552,A986748
,,A909553,A936879
,,A909553,A937222
,,A909553,A943627
,,A909553,A966179
,,A909553,A988604
,,A909554,A918712
,,A909554,A976626
,,A909559,A940101
,,A909560,A957275
,,A909560,A962772
,,A909560,A976159
,,A909561,A953487
,,A909563,A914788
,,A909563,A915441
,,A909563,A923027
,,A909563,A955243
,,A909563,A970365
,,A909563,A972699
,,A909564,A930653
,,A909564,A938537
,,A909564,A975669
,,A909564,A978832
,,A909565,A914913
,,A909565,A984142
,,A909567,A923502
,,A909569,A951995
,,A909569,A955077
,,A909571,A928598
,,A909575,A997489
,,A909576,A932712
,,A909576,A967007
,,A909576,A982828
,,A909577,A996365
,,A909578,A984295
,,A909580,A941584
,,A909580,A978545
,,A909580,A982856
,,A909580,A993427
,,A909582,A919695
,,A909582,A966451
,,A909582,A976839
,,A909582,A977603
,,A909583,A915995
,,A909583,A926765
,,A909583,A988085
,,A909585,A925376
,,A909585,A925500
,,A909586,A967866
,,A909587,A909806
,,A909587,A919594
,,A909587,A952891
,,A909587,A988120
,,A909587,A991166
,,A909589,A922026
,,A909589,A951364
,,A909589,A965506
,,A909589,A966129
,,A909589,A977156
,,A909590,A923662
,,A909590,A935048
,,A909590,A948638
,,A909590,A968754
,,A909591,A918489
,,A909591,A922693
,,A909591,A942528
,,A909591,A946063
,,A909591,A959668
,,A909591,A992676
,,A909593,A923370
,,A909593,A925320
,,A909593,A964449
,,A909593,A967588
,,A909594,A914145
,,A909596,A936065
,,A909596,A972319
,,A909596,A973953
,,A909596,A982929
,,A909597,A957456
,,A909598,A925557
,,A909598,A952022
,,A909598,A970067
,,A909598,A979612
,,A909598,A984204
,,A909600,A962723
,,A909602,A960015
,,A909604,A921653
,,A909605,A933806
,,A909605,A996794
,,A909607,A910222
,,A909609,A993497
,,A909612,A978608
,,A909613,A919855
,,A909613,A921154
,,A909613,A936862
,,A909613,A943487
,,A909613,A965194
,,A909613,A994208
,,A909614,A922081
,,A909614,A941231
,,A909614,A941455
,,A909614,A954909
,,A909614,A971124
,,A909614,A973480
,,A909614,A975193
,,A909614,A979220
,,A909614,A984034
,,A909616,A912469
,,A909616,A931678
,,A909617,A918288
,,A909617,A949892
,,A909617,A964100
,,A909617,A970402
,,A909617,A976280
,,A909617,A985579
,,A909617,A990499
,,A909619,A995317
,,A909620,A973633
,,A909622,A910353
,,A909622,A980178
,,A909625,A955738
,,A909626,A911282
,,A909626,A918642
,,A909626,A944679
,,A909626,A961892
,,A909626,A981923
,,A909626,A984707
,,A909626,A986465
,,A909629,A909896
,,A909629,A933903
,,A909629,A982391
,,A909630,A920622
,,A909630,A924724
,,A909630,A976574
,,A909630,A977905
,,A909631,A967385
,,A909632,A913555
,,A909632,A944134
,,A909632,A998843
,,A909633,A934394
,,A909633,A956797
,,A909635,A914725
,,A909635,A917631
,,A909635,A950927
,,A909638,A955819
,,A909638,A957015
,,A909639,A951032
,,A909640,A922661
,,A909640,A963195
,,A909640,A973302
,,A909640,A984378
,,A909641,A923276
,,A909645,A939054
,,A909645,A970517
,,A909646,A998783
,,A909648,A918038
,,A909648,A945270
,,A909648,A958888
,,A909648,A965176
,,A909648,A995489
,,A909650,A960833
,,A909651,A924426
,,A909651,A991637
,,A909652,A944320
,,A909652,A947973
,,A909652,A957421
,,A909652,A978054
,,A909652,A990633
,,A909653,A983379
,,A909653,A986690
,,A909653,A995743
,,A909655,A947320
,,A909655,A981373
,,A909656,A912966
,,A909656,A914092
,,A909656,A916661
,,A909656,A918499
,,A909656,A919638
,,A909656,A925694
,,A909656,A925725
,,A909656,A963589
,,A909657,A950844
,,A909657,A961589
,,A909658,A937999
,,A909658,A941662
,,A909658,A948382
,,A909658,A972059
,,A909660,A910518
,,A909660,A941374
,,A909660,A943387
,,A909660,A982995
,,A909662,A938962
,,A909662,A997131
,,A909664,A940970
,,A909664,A973611
,,A909664,A975571
,,A909665,A946537
,,A909665,A947999
,,A909665,A983371
,,A909665,A988569
,,A909666,A916612
,,A909666,A968451
,,A909666,A974596
,,A909668,A937027
,,A909668,A968977
,,A909668,A971894
,,A909668,A977553
,,A909668,A997633
,,A909670,A915079
,,A909670,A947816
,,A909672,A944173
,,A909672,A981988
,,A909672,A988625
,,A909673,A991945
,,A909673,A994465
,,A909674,A924889
,,A909674,A965225
,,A909675,A932595
,,A909675,A955453
,,A909675,A971858
,,A909675,A975379
,,A909675,A992146
,,A909675,A993576
,,A909676,A990240
,,A909681,A951172
,,A909681,A982756
,,A909681,A985147
,,A909684,A946842
,,A909684,A971265
,,A909685,A961445
,,A909685,A977784
,,A909686,A911443
,,A909686,A948239
,,A909686,A955728
,,A909686,A989030
,,A909688,A941789
,,A909688,A946101
,,A909688,A957368
,,A909689,A940997
,,A909690,A912707
,,A909690,A946290
,,A909692,A919679
,,A909693,A928520
,,A909695,A909886
,,A909695,A966307
,,A909697,A979740
,,A909699,A939102
,,A909699,A988168
,,A909700,A979721
,,A909701,A942840
,,A909702,A972246
,,A909704,A909907
,,A909704,A916790
,,A909704,A922302
,,A909704,A940725
,,A909704,A956020
,,A909704,A963099
,,A909704,A993049
,,A909705,A965478
,,A909705,A983866
,,A909708,A911991
,,A909708,A933798
,,A909708,A953326
,,A909708,A988825
,,A909709,A963480
,,A909711,A912314
,,A909711,A936903
,,A909711,A962210
,,A909711,A971295
,,A909711,A975637
,,A909713,A948449
,,A909714,A911161
,,A909714,A925155
,,A909714,A954294
,,A909714,A957107
,,A909714,A962345
,,A909715,A962608
,,A909718,A943523
,,A909720,A938467
,,A909721,A922585
,,A909721,A953755
,,A909721,A987987
,,A909723,A966826
,,A909724,A932386
,,A909724,A983660
,,A909725,A914978
,,A909725,A921743
,,A909725,A923116
,,A909725,A946349
,,A909726,A911431
,,A909726,A985732
,,A909727,A961192
,,A909727,A980342
,,A909727,A991229
,,A909730,A958193
,,A909732,A918019
,,A909732,A998482
,,A909733,A956431
,,A909735,A932454
,,A909735,A944848
,,A909735,A964770
,,A909735,A970619
,,A909735,A993787
,,A909741,A935288
,,A909741,A941200
,,A909741,A950101
,,A909741,A964722
,,A909741,A991498
,,A909743,A959222
,,A909743,A980837
,,A909745,A914129
,,A909745,A943798
,,A909745,A961799
,,A909746,A930249
,,A909746,A971008
,,A909746,A993263
,,A909751,A930523
,,A909751,A973516
,,A909751,A990374
,,A909751,A998715
,,A909751,A998771
,,A909753,A949536
,,A909754,A926961
,,A909754,A980091
,,A909754,A994791
,,A909755,A912100
,,A909759,A910703
,,A909759,A977969
,,A909759,A992353
,,A909762,A914037
,,A909762,A943536
,,A909764,A972421
,,A909765,A976848
,,A909766,A920548
,,A909766,A928122
,,A909766,A934782
,,A909766,A953923
,,A909766,A971403
,,A909768,A951473
,,A909769,A932049
,,A909769,A971750
,,A909771,A948795
,,A909772,A960446
,,A909772,A976515
,,A909774,A923670
,,A909774,A964242
,,A909775,A968437
,,A909776,A927853
,,A909776,A929410
,,A909776,A951200
,,A909778,A928292
,,A909778,A967832
,,A909778,A981154
,,A909780,A933717
,,A909783,A926096
,,A909785,A915030
,,A909785,A920953
,,A909785,A921300
,,A909785,A921649
,,A909785,A941691
,,A909785,A963445
,,A909789,A922800
,,A909789,A982626
,,A909790,A934111
,,A909790,A942764
,,A909790,A949347
,,A909790,A975220
,,A909791,A921428
,,A909791,A934429
,,A909791,A937363
,,A909791,A984747
,,A909793,A976832
,,A909799,A915232
,,A909799,A949488
,,A909800,A951346
,,A909800,A984850
,,A909800,A991506
,,A909802,A916109
,,A909802,A916630
,,A909802,A969955
,,A909803,A982947
,,A909805,A920570
,,A909805,A931134
,,A909805,A933919
,,A909805,A956570
,,A909805,A968996
,,A909805,A977509
,,A909805,A992955
,,A909806,A919594
,,A909806,A952891
,,A909806,A988120
,,A909806,A991166
,,A909807,A914941
,,A909809,A918770
,,A909809,A948150
,,A909809,A982225
,,A909810,A959486
,,A909810,A980188
,,A909810,A982374
,,A909814,A951855
,,A909814,A963084
,,A909816,A915466
,,A909816,A930223
,,A909816,A952028
,,A909816,A978948
,,A909816,A990802
,,A909818,A939891
,,A909818,A947056
,,A909821,A912572
,,A909821,A943789
,,A909821,A978032
,,A909822,A918291
,,A909822,A969872
,,A909822,A978833
,,A909823,A987429
,,A909823,A998353
,,A909827,A991475
,,A909830,A962497
,,A909831,A919482
,,A909831,A930555
,,A909831,A978476
,,A909831,A993564
,,A909833,A910923
,,A909833,A981714
,,A909833,A983481
,,A909835,A937749
,,A909835,A960082
,,A909838,A931981
,,A909838,A957841
,,A909838,A965857
,,A909839,A922694
,,A909839,A925612
,,A909839,A969504
,,A909839,A980105
,,A909840,A949314
,,A909840,A950519
,,A909840,A993148
,,A909841,A922426
,,A909842,A944806
,,A909842,A989958
,,A909843,A935138
,,A909851,A931274
,,A909851,A964743
,,A909851,A990738
,,A909858,A912815
,,A909858,A993934
,,A909859,A985646
,,A909860,A916577
,,A909860,A925670
,,A909860,A926439
,,A909860,A957784
,,A909860,A981942
,,A909860,A988010
,,A909861,A919801
,,A909861,A928897
,,A909861,A944135
,,A909861,A945580
,,A909862,A913699
,,A909862,A942477
,,A909862,A945741
,,A909862,A959177
,,A909864,A990513
,,A909866,A920685
,,A909866,A941782
,,A909868,A921632
,,A909868,A938744
,,A909868,A945166
,,A909868,A961821
,,A909868,A996827
,,A909869,A998753
,,A909870,A910898
,,A909870,A971783
,,A909872,A965441
,,A909872,A969354
,,A909875,A971006
,,A909875,A976252
,,A909875,A996503
,,A909878,A922018
,,A909878,A941064
,,A909878,A956262
,,A909879,A912583
,,A909879,A930303
,,A909879,A939822
,,A909879,A984952
,,A909881,A916083
,,A909881,A920192
,,A909881,A968618
,,A909882,A912029
,,A909882,A915983
,,A909882,A976676
,,A909884,A911127
,,A909884,A917205
,,A909884,A920576
,,A909884,A991663
,,A909886,A966307
,,A909888,A917392
,,A909888,A928888
,,A909888,A976258
,,A909888,A977162
,,A909889,A931465
,,A909889,A932379
,,A909891,A916415
,,A909891,A960931
,,A909891,A991990
,,A909896,A933903
,,A909896,A962207
,,A909896,A982391
,,A909899,A919611
,,A909899,A985270
,,A909900,A943146
,,A909902,A927192
,,A909903,A936598
,,A909903,A942035
,,A909903,A942544
,,A909903,A944881
,,A909903,A970856
,,A909903,A994963
,,A909903,A997805
,,A909904,A932883
,,A909904,A954578
,,A909904,A991328
,,A909905,A946340
,,A909905,A957550
,,A909905,A959556
,,A909905,A961420
,,A909905,A986756
,,A909905,A991359
,,A909906,A911061
,,A909907,A916790
,,A909907,A922302
,,A909907,A940725
,,A909907,A963099
,,A909913,A910862
,,A909913,A929101
,,A909913,A939643
,,A909913,A947506
,,A909913,A984881
,,A909913,A991965
,,A909915,A959249
,,A909915,A983571
,,A909915,A997202
,,A909916,A973264
,,A909917,A949927
,,A909917,A952258
,,A909917,A974525
,,A909917,A994399
,,A909920,A925068
,,A909920,A934420
,,A909920,A964554
,,A909920,A993482
,,A909922,A914380
,,A909922,A915273
,,A909922,A924420
,,A909922,A938746
,,A909922,A972507
,,A909923,A994040
,,A909925,A942963
,,A909925,A994153
,,A909928,A917863
,,A909928,A951824
,,A909930,A925333
,,A909930,A933757
,,A909930,A950692
,,A909930,A972688
,,A909930,A979697
,,A909930,A994152
,,A909932,A912236
,,A909932,A917795
,,A909932,A933124
,,A909932,A945836
,,A909932,A949323
,,A909932,A950178
,,A909932,A957170
,,A909932,A995486
,,A909933,A930673
,,A909933,A931164
,,A909933,A970719
,,A909935,A980434
,,A909935,A991385
,,A909936,A982227
,,A909941,A915234
,,A909941,A934812
,,A909943,A980541
,,A909944,A917664
,,A909945,A925847
,,A909945,A935533
,,A909945,A975782
,,A909945,A983972
,,A909948,A948493
,,A909948,A977842
,,A909948,A978210
,,A909951,A946148
,,A909951,A992392
,,A909952,A911847
,,A909952,A925412
,,A909952,A945012
,,A909953,A954042
,,A909953,A976443
,,A909954,A930284
,,A909954,A944571
,,A909954,A955249
,,A909955,A918866
,,A909955,A944618
,,A909955,A997279
,,A909956,A949589
,,A909956,A954666
,,A909956,A962846
,,A909956,A969415
,,A909959,A984228
,,A909962,A924870
,,A909962,A972089
,,A909962,A994041
,,A909964,A953316
,,A909964,A978140
,,A909964,A986196
,,A909965,A919648
,,A909966,A914879
,,A909966,A927263
,,A909966,A954649
,,A909968,A935122
,,A909968,A939664
,,A909970,A962252
,,A909971,A943422
,,A909971,A968192
,,A909972,A910224
,,A909972,A923723
,,A909972,A928851
,,A909972,A931260
,,A909972,A940932
,,A909972,A956703
,,A909974,A911980
,,A909974,A917148
,,A909974,A924784
,,A909974,A950936
,,A909975,A944546
,,A909975,A960141
,,A909976,A927146
,,A909976,A959214
,,A909977,A914107
,,A909977,A994213
,,A909977,A995494
,,A909978,A912092
,,A909978,A941582
,,A909978,A956817
,,A909978,A979019
,,A909978,A981464
,,A909978,A985758
,,A909983,A925707
,,A909983,A950485
,,A909983,A962647
,,A909985,A917470
,,A909985,A969987
,,A909985,A976977
,,A909986,A936134
,,A909986,A941013
,,A909986,A992770
,,A909987,A917581
,,A909989,A925353
,,A909989,A934605
,,A909989,A945110
,,A909989,A970237
,,A909989,A975877
,,A909989,A978837
,,A909989,A981680
,,A909989,A982284
,,A909991,A971107
,,A909991,A977180
,,A909991,A979000
,,A909991,A990342
,,A909991,A992869
,,A909993,A923147
,,A909993,A946213
,,A909994,A926913
,,A909994,A948820
,,A909997,A923714
,,A909997,A956245
,,A910000,A912326
,,A910000,A971082
,,A910001,A967130
,,A910002,A926865
,,A910003,A951660
,,A910004,A975365
,,A910005,A939144
,,A910005,A943209
,,A910005,A946578
,,A910005,A975628
,,A910005,A983982
,,A910006,A951303
,,A910008,A920520
,,A910008,A941101
,,A910008,A991208
,,A910009,A927572
,,A910011,A923513
,,A910012,A989379
,,A910012,A990229
,,A910014,A974699
,,A910018,A917395
,,A910018,A966257
,,A910019,A983295
,,A910020,A933284
,,A910020,A995219
,,A910022,A956855
,,A910022,A961609
,,A910022,A962418
,,A910022,A980546
,,A910022,A997156
,,A910023,A928002
,,A910023,A964305
,,A910024,A926769
,,A910024,A936886
,,A910024,A976249
,,A910024,A988131
,,A910026,A949175
,,A910026,A967200
,,A910026,A996430
,,A910028,A948551
,,A910028,A983345
,,A910029,A942181
,,A910029,A965411
,,A910029,A992417
,,A910031,A950931
,,A910031,A992823
,,A910032,A913850
,,A910032,A943653
,,A910032,A945269
,,A910032,A945734
,,A910032,A947763
,,A910032,A957571
,,A910032,A996849
,,A910036,A940422
,,A910036,A983328
,,A910037,A931937
,,A910037,A956824
,,A910038,A919056
,,A910038,A927765
,,A910039,A921253
,,A910040,A943812
,,A910040,A948071
,,A910040,A996836
,,A910042,A928283
,,A910042,A938138
,,A910042,A946088
,,A910042,A956197
,,A910042,A997735
,,A910043,A921746
,,A910044,A975385
,,A910044,A976268
,,A910044,A992807
,,A910045,A977240
,,A910046,A937478
,,A910046,A942190
,,A910046,A964842
,,A910051,A936969
,,A910051,A941097
,,A910052,A940510
,,A910053,A924396
,,A910053,A977479
,,A910057,A929218
,,A910057,A945669
,,A910057,A961227
,,A910057,A964878
,,A910061,A958497
,,A910061,A992192
,,A910063,A915879
,,A910063,A925142
,,A910063,A957251
,,A910063,A965132
,,A910065,A962819
,,A910065,A963666
,,A910065,A979203
,,A910065,A988758
,,A910065,A998383
,,A910066,A916576
,,A910067,A964150
,,A910067,A988811
,,A910067,A993831
,,A910071,A974142
,,A910073,A921907
,,A910073,A943461
,,A910073,A950643
,,A910075,A935295
,,A910075,A951641
,,A910075,A951911
,,A910075,A960896
,,A910078,A981820
,,A910080,A950530
,,A910080,A971148
,,A910080,A987193
,,A910081,A996273
,,A910082,A927996
,,A910083,A923330
,,A910083,A950698
,,A910083,A973109
,,A910083,A988042
,,A910083,A994919
,,A910087,A911152
,,A910087,A952860
,,A910090,A948948
,,A910091,A950512
,,A910091,A967533
,,A910091,A978740
,,A910094,A926876
,,A910094,A927819
,,A910095,A986160
,,A910095,A994643
,,A910096,A934577
,,A910096,A944807
,,A910096,A975038
,,A910097,A929632
,,A910098,A959193
,,A910099,A946827
,,A910101,A966606
,,A910101,A991698
,,A910102,A971869
,,A910102,A977368
,,A910102,A991092
,,A910103,A951869
,,A910104,A941476
,,A910104,A957354
,,A910105,A931709
,,A910109,A962348
,,A910114,A980758
,,A910114,A982501
,,A910115,A943054
,,A910115,A950195
,,A910115,A964597
,,A910115,A989260
,,A910116,A933804
,,A910116,A980914
,,A910116,A995440
,,A910119,A938052
,,A910119,A986917
,,A910125,A924402
,,A910125,A937969
,,A910125,A971435
,,A910125,A983606
,,A910127,A926412
,,A910127,A930815
,,A910127,A973880
,,A910128,A918844
,,A910128,A986266
,,A910130,A928048
,,A910131,A944276
,,A910132,A910226
,,A910132,A945160
,,A910132,A955943
,,A910132,A960216
,,A910134,A917578
,,A910134,A939455
,,A910135,A927004
,,A910138,A938649
,,A910138,A942487
,,A910143,A915399
,,A910143,A949279
