0,1
A928644,A938778
A928644,A939615
A928644,A946442
A928644,A969718
A928644,A983682
A928644,A986978
A928647,A922128
A928647,A928647
A928647,A944852
A928647,A960424
A928649,A928649
A928649,A941489
A928650,A928650
A928650,A958732
A928651,A928651
A928651,A954332
A928654,A928654
A928657,A928657
A928657,A938875
A928657,A946378
A928657,A976877
A928657,A977021
A928657,A991370
A928657,A993542
A928664,A928664
A928664,A944250
A928664,A970976
A928668,A928668
A928670,A906017
A928670,A920160
A928670,A928670
A928670,A940961
A928670,A986855
A928670,A986914
A928672,A928672
A928672,A943793
A928672,A989059
A928674,A928674
A928674,A929581
A928675,A912774
A928675,A919416
A928675,A928675
A928675,A961354
A928675,A986932
A928677,A925747
A928677,A928677
A928677,A930924
A928677,A978282
A928678,A904911
A928678,A928678
A928678,A951587
A928681,A928681
A928681,A950017
A928681,A956198
A928681,A965625
A928681,A995980
A928684,A909971
A928684,A928684
A928684,A943422
A928684,A968192
A928685,A928685
A928686,A904772
A928686,A928686
A928686,A965863
A928689,A911130
A928689,A916253
A928689,A926588
A928689,A928689
A928689,A940903
A928689,A971970
A928689,A978598
A928689,A994341
A928692,A917541
A928692,A928692
A928695,A928695
A928695,A929024
A928695,A949453
A928695,A955936
A928697,A928697
A928705,A912189
A928705,A928705
A928705,A979100
A928705,A985827
A928712,A909338
A928712,A910673
A928712,A928712
A928712,A943505
A928712,A954990
A928712,A959353
A928714,A928714
A928714,A938759
A928714,A961155
A928714,A963288
A928714,A994563
A928715,A928715
A928715,A957350
A928716,A907158
A928716,A908215
A928716,A928716
A928716,A929971
A928716,A964972
A928716,A967123
A928716,A988927
A928717,A914839
A928717,A928247
A928717,A928717
A928717,A934368
A928717,A947887
A928717,A953774
A928717,A975002
A928717,A985913
A928726,A927789
A928726,A928726
A928726,A939845
A928726,A941781
A928726,A966280
A928728,A928728
A928730,A928730
A928736,A914044
A928736,A928736
A928756,A928756
A928756,A988407
A928762,A928762
A928762,A933970
A928762,A969572
A928762,A977284
A928762,A978757
A928762,A989840
A928768,A928768
A928771,A909728
A928771,A928771
A928771,A947058
A928771,A989484
A928772,A906659
A928772,A928772
A928772,A942109
A928772,A942386
A928772,A975991
A928772,A987306
A928773,A928773
A928773,A982121
A928776,A928776
A928778,A928778
A928784,A925237
A928784,A928784
A928784,A938295
A928784,A983032
A928784,A984646
A928788,A907317
A928788,A918504
A928788,A928788
A928788,A942924
A928788,A949811
A928795,A919972
A928795,A928795
A928795,A946813
A928795,A948647
A928795,A949103
A928795,A961755
A928795,A963467
A928795,A968538
A928798,A928798
A928802,A928802
A928802,A942458
A928802,A966130
A928804,A928804
A928804,A955388
A928807,A912227
A928807,A924867
A928807,A928807
A928807,A938192
A928807,A947452
A928807,A948061
A928807,A957423
A928807,A963148
A928807,A969853
A928807,A974812
A928807,A978279
A928807,A986841
A928807,A988816
A928813,A907322
A928813,A917449
A928813,A928813
A928813,A934074
A928813,A971100
A928813,A975883
A928813,A977222
A928813,A990659
A928813,A990813
A928816,A916361
A928816,A928816
A928821,A928821
A928825,A918232
A928825,A928240
A928825,A928825
A928825,A956074
A928825,A966573
A928831,A928831
A928843,A928843
A928845,A928845
A928845,A942000
A928849,A928849
A928853,A928853
A928855,A904996
A928855,A928855
A928855,A953627
A928855,A967562
A928855,A997601
A928861,A928861
A928862,A918084
A928862,A926723
A928862,A928862
A928862,A991108
A928862,A993630
A928863,A914059
A928863,A928863
A928863,A933935
A928863,A958881
A928863,A964867
A928863,A981203
A928868,A924123
A928868,A928868
A928868,A941555
A928868,A971501
A928870,A928870
A928870,A965576
A928875,A907476
A928875,A928875
A928875,A937602
A928881,A917118
A928881,A923743
A928881,A928881
A928881,A952008
A928881,A966559
A928881,A997365
A928882,A928882
A928882,A964978
A928886,A928886
A928886,A943968
A928886,A956900
A928886,A968952
A928889,A928889
A928891,A904988
A928891,A928891
A928891,A935586
A928891,A935832
A928891,A936273
A928891,A984423
A928892,A917105
A928892,A928892
A928892,A934872
A928892,A955584
A928899,A917030
A928899,A928899
A928904,A928904
A928905,A928427
A928905,A928905
A928905,A944828
A928905,A969192
A928908,A928908
A928908,A943291
A928908,A955385
A928908,A963287
A928908,A965768
A928908,A975376
A928908,A978062
A928909,A922689
A928909,A928909
A928909,A942738
A928909,A944939
A928915,A919047
A928915,A928915
A928915,A970893
A928918,A928918
A928918,A939205
A928918,A972557
A928918,A985818
A928918,A988885
A928936,A911062
A928936,A928936
A928936,A930733
A928936,A931389
A928936,A940366
A928936,A965173
A928954,A928954
A928954,A941154
A928954,A946854
A928954,A976928
A928955,A909530
A928955,A928955
A928955,A931102
A928955,A953304
A928955,A958052
A928961,A907628
A928961,A913918
A928961,A928961
A928961,A957044
A928961,A962308
A928961,A976934
A928961,A977498
A928965,A922238
A928965,A928965
A928965,A945788
A928965,A949317
A928965,A955710
A928965,A961569
A928965,A966901
A928965,A972816
A928965,A978760
A928965,A991701
A928966,A909940
A928966,A928966
A928966,A931356
A928966,A988173
A928966,A992529
A928968,A912105
A928968,A912714
A928968,A919814
A928968,A928968
A928968,A983519
A928971,A928971
A928981,A928981
A928981,A937647
A928981,A956296
A928981,A963094
A928981,A967885
A928982,A928982
A928985,A908769
A928985,A928985
A928985,A978674
A928985,A979469
A928985,A986634
A928985,A990048
A928987,A907366
A928987,A926421
A928987,A928987
A928987,A936022
A928987,A956040
A928987,A961367
A928987,A974667
A928988,A928988
A929000,A911730
A929000,A929000
A929000,A941723
A929000,A956163
A929000,A988937
A929004,A929004
A929006,A929006
A929006,A997627
A929010,A918346
A929010,A927566
A929010,A929010
A929010,A952151
A929012,A929012
A929013,A929013
A929028,A910285
A929028,A929028
A929028,A943564
A929028,A952547
A929028,A960057
A929028,A968231
A929028,A986892
A929028,A994649
A929032,A914617
A929032,A929032
A929032,A946958
A929032,A961498
A929032,A971373
A929032,A973756
A929032,A979798
A929038,A929038
A929038,A998492
A929044,A929044
A929052,A923076
A929052,A927050
A929052,A929052
A929052,A952707
A929052,A953196
A929053,A906639
A929053,A929053
A929053,A930813
A929053,A962296
A929053,A968106
A929058,A905402
A929058,A905886
A929058,A916911
A929058,A929058
A929058,A930889
A929058,A952771
A929058,A974683
A929058,A976294
A929059,A919774
A929059,A929059
A929059,A993165
A929061,A929061
A929063,A929063
A929063,A933616
A929063,A954901
A929063,A973830
A929063,A998474
A929065,A929065
A929066,A929066
A929066,A947806
A929068,A929068
A929068,A973065
A929071,A929071
A929077,A929077
A929077,A959568
A929083,A929083
A929083,A935352
A929083,A935960
A929083,A936076
A929083,A948639
A929083,A949168
A929089,A929089
A929093,A929093
A929100,A904813
A929100,A919795
A929100,A929100
A929100,A936686
A929100,A943236
A929100,A987539
A929100,A989889
A929102,A917084
A929102,A929102
A929102,A950285
A929107,A923924
A929107,A925264
A929107,A929107
A929107,A950089
A929109,A929109
A929109,A983837
A929109,A984013
A929120,A929120
A929122,A912761
A929122,A929122
A929122,A938487
A929122,A957284
A929122,A977947
A929122,A985263
A929122,A985601
A929125,A905097
A929125,A918212
A929125,A929125
A929125,A931693
A929125,A956867
A929125,A965602
A929125,A996816
A929126,A929126
A929126,A942809
A929126,A996542
A929131,A929131
A929131,A938595
A929131,A969439
A929131,A977025
A929131,A982554
A929133,A929133
A929133,A929868
A929137,A929137
A929138,A924274
A929138,A929138
A929138,A939385
A929138,A945421
A929138,A945688
A929138,A991571
A929139,A929139
A929139,A929554
A929139,A982767
A929142,A907027
A929142,A929142
A929142,A942376
A929142,A964451
A929142,A970774
A929145,A929145
A929145,A975983
A929149,A929149
A929149,A967979
A929150,A915586
A929150,A929150
A929150,A941918
A929150,A950427
A929150,A973949
A929150,A975477
A929150,A980378
A929152,A929152
A929152,A929551
A929153,A908546
A929153,A929153
A929160,A929160
A929160,A930622
A929160,A942081
A929160,A957854
A929160,A969971
A929160,A982941
A929169,A920278
A929169,A929169
A929169,A956569
A929169,A965977
A929169,A968810
A929169,A975455
A929175,A929175
A929175,A965539
A929175,A995095
A929184,A929184
A929184,A934348
A929184,A954102
A929184,A958812
A929188,A929188
A929190,A924813
A929190,A929190
A929191,A929191
A929192,A918132
A929192,A929192
A929192,A967679
A929192,A991440
A929192,A993456
A929194,A929194
A929195,A929195
A929202,A929202
A929202,A949756
A929202,A955920
A929202,A960030
A929202,A968138
A929202,A968381
A929202,A998519
A929203,A929203
A929203,A963911
A929204,A912295
A929204,A929204
A929206,A929206
A929206,A943869
A929206,A961834
A929207,A929207
A929207,A938095
A929213,A923642
A929213,A929213
A929213,A948960
A929213,A953667
A929213,A957666
A929213,A960832
A929219,A929219
A929227,A929227
A929227,A965667
A929228,A929228
A929228,A938669
A929228,A953292
A929228,A954660
A929236,A929236
A929236,A989044
A929237,A912672
A929237,A918414
A929237,A929237
A929237,A943320
A929237,A964924
A929237,A977754
A929237,A982143
A929237,A996094
A929237,A996719
A929238,A911802
A929238,A929238
A929240,A929240
A929240,A942466
A929240,A954794
A929243,A929243
A929243,A935773
A929243,A969009
A929250,A920525
A929250,A929250
A929250,A980108
A929257,A929257
A929266,A929266
A929270,A929270
A929270,A983357
A929270,A988359
A929270,A997955
A929273,A929273
A929273,A952311
A929273,A979235
A929276,A909315
A929276,A912237
A929276,A929276
A929276,A936705
A929276,A974066
A929277,A906833
A929277,A916623
A929277,A921334
A929277,A929277
A929281,A916366
A929281,A922676
A929281,A925318
A929281,A929281
A929281,A988059
A929284,A912615
A929284,A927902
A929284,A929284
A929284,A940599
A929284,A998954
A929285,A929285
A929286,A929286
A929286,A951810
A929286,A990914
A929289,A929289
A929301,A929301
A929311,A929311
A929312,A929312
A929312,A953945
A929312,A980231
A929316,A904893
A929316,A929316
A929316,A940190
A929319,A929319
A929321,A929321
A929325,A909273
A929325,A929325
A929325,A942445
A929325,A965776
A929325,A978810
A929325,A985172
A929328,A922108
A929328,A929328
A929328,A975863
A929328,A983741
A929329,A929329
A929329,A952879
A929331,A923734
A929331,A929331
A929331,A978152
A929331,A985990
A929334,A929334
A929339,A929339
A929339,A964230
A929341,A929341
A929341,A939916
A929341,A949996
A929341,A968663
A929341,A976655
A929341,A986844
A929341,A998861
A929342,A929342
A929345,A915717
A929345,A929345
A929345,A947343
A929345,A974733
A929345,A993069
A929345,A995838
A929346,A929346
A929348,A929348
A929354,A929354
A929356,A904904
A929356,A929356
A929356,A954771
A929356,A968974
A929356,A972169
A929356,A981511
A929357,A929357
A929357,A936314
A929358,A929358
A929362,A929362
A929365,A929365
A929368,A921997
A929368,A927838
A929368,A929368
A929368,A933154
A929368,A959714
A929368,A971951
A929368,A989857
A929371,A916850
A929371,A929371
A929379,A910467
A929379,A924549
A929379,A929379
A929379,A967964
A929379,A988966
A929379,A989157
A929380,A929380
A929386,A929386
A929394,A929394
A929397,A929397
A929397,A954591
A929397,A969867
A929397,A979362
A929411,A929411
A929411,A943139
A929411,A978814
A929411,A988485
A929416,A910199
A929416,A929416
A929416,A993993
A929418,A929418
A929418,A969349
A929418,A995505
A929419,A929419
A929419,A955196
A929419,A961062
A929423,A929423
A929423,A996539
A929431,A929431
A929431,A933898
A929431,A955616
A929431,A976836
A929431,A986058
A929435,A929435
A929435,A934228
A929435,A960379
A929437,A913605
A929437,A929437
A929437,A977682
A929444,A929444
A929444,A979789
A929451,A929451
A929451,A941338
A929451,A967289
A929451,A971040
A929451,A975714
A929456,A920959
A929456,A929456
A929456,A969000
A929460,A925423
A929460,A929460
A929461,A929461
A929462,A929462
A929466,A929466
A929482,A921169
A929482,A929482
A929482,A939869
A929482,A964200
A929482,A976489
A929484,A929484
A929484,A954598
A929484,A956715
A929487,A929487
A929487,A940226
A929487,A965445
A929487,A967011
A929491,A929491
A929491,A991801
A929500,A929500
A929501,A929501
A929503,A929503
A929503,A973653
A929511,A929511
A929511,A947266
A929511,A969897
A929511,A980491
A929511,A984317
A929515,A929515
A929517,A929517
A929518,A929518
A929518,A952809
A929518,A984220
A929518,A990569
A929522,A928197
A929522,A929522
A929522,A947646
A929522,A967421
A929522,A977139
A929530,A929530
A929530,A996105
A929530,A998257
A929543,A929543
A929549,A929549
A929549,A944690
A929549,A969909
A929552,A912903
A929552,A913383
A929552,A915774
A929552,A929552
A929552,A986590
A929553,A909173
A929553,A927283
A929553,A929553
A929553,A930620
A929553,A970579
A929553,A977089
A929553,A994189
A929555,A929555
A929557,A929557
A929560,A909126
A929560,A929560
A929560,A969157
A929563,A906409
A929563,A929563
A929563,A955830
A929563,A964888
A929563,A977018
A929563,A990148
A929567,A929567
A929567,A961658
A929567,A986667
A929580,A910737
A929580,A923445
A929580,A925408
A929580,A929580
A929580,A962011
A929580,A994682
A929587,A906510
A929587,A929587
A929587,A941036
A929587,A952382
A929587,A959924
A929589,A929589
A929604,A912125
A929604,A912803
A929604,A920727
A929604,A927458
A929604,A929604
A929604,A939407
A929605,A929605
A929608,A917650
A929608,A929608
A929611,A929611
A929611,A949058
A929611,A968667
A929612,A908464
A929612,A909750
A929612,A929612
A929612,A930732
A929612,A944298
A929612,A986638
A929616,A915290
A929616,A929616
A929616,A937958
A929616,A945080
A929616,A988557
A929619,A921444
A929619,A929619
A929619,A964318
A929624,A929624
A929626,A907780
A929626,A908807
A929626,A917914
A929626,A929626
A929626,A969178
A929626,A984445
A929626,A996419
A929635,A917194
A929635,A929635
A929635,A950604
A929635,A966415
A929635,A970406
A929635,A984880
A929642,A929642
A929643,A929643
A929643,A952702
A929643,A968004
A929644,A921102
A929644,A929644
A929644,A983045
A929645,A914032
A929645,A918415
A929645,A929645
A929645,A946050
A929648,A929648
A929648,A943806
A929648,A963046
A929649,A929649
A929649,A984680
A929649,A988869
A929654,A929654
A929655,A929655
A929655,A933603
A929655,A935177
A929655,A951004
A929655,A958161
A929655,A976601
A929658,A929658
A929660,A929660
A929662,A929662
A929662,A929715
A929667,A916786
A929667,A923749
A929667,A929667
A929667,A930498
A929667,A933161
A929667,A969051
A929667,A976032
A929667,A985933
A929676,A925460
A929676,A928997
A929676,A929676
A929676,A950370
A929676,A970568
A929676,A975703
A929676,A980661
A929679,A929679
A929683,A929683
A929683,A973359
A929686,A908417
A929686,A929686
A929686,A941211
A929686,A981166
A929688,A929688
A929688,A953240
A929697,A929697
A929697,A980570
A929697,A983063
A929708,A929708
A929708,A930865
A929708,A934654
A929708,A941419
A929708,A975763
A929711,A929711
A929713,A917296
A929713,A929713
A929713,A976759
A929714,A917817
A929714,A929714
A929714,A951444
A929717,A911750
A929717,A929717
A929717,A943914
A929717,A979903
A929718,A929718
A929718,A971904
A929718,A978142
A929720,A920986
A929720,A929720
A929726,A929726
A929726,A933611
A929727,A929727
A929727,A976108
A929728,A929728
A929730,A929730
A929733,A929733
A929737,A929737
A929737,A932092
A929737,A938803
A929737,A949091
A929737,A961228
A929737,A963111
A929737,A980832
A929737,A995959
A929739,A929739
A929746,A920126
A929746,A929746
A929748,A927451
A929748,A929748
A929748,A936047
A929748,A984478
A929751,A929751
A929751,A929771
A929758,A929758
A929771,A929751
A929771,A929771
A929776,A929776
A929776,A937021
A929776,A972559
A929778,A921546
A929778,A929778
A929778,A958385
A929778,A962377
A929779,A923004
A929779,A926004
A929779,A929779
A929779,A962678
A929779,A984967
A929780,A929780
A929780,A942802
A929782,A917064
A929782,A927019
A929782,A929782
A929782,A945798
A929782,A960398
A929782,A983250
A929784,A929784
A929790,A911556
A929790,A912543
A929790,A929790
A929790,A948428
A929790,A984626
A929794,A908813
A929794,A929794
A929794,A965884
A929794,A984235
A929802,A905004
A929802,A929802
A929802,A956449
A929802,A966009
A929802,A968855
A929802,A977387
A929802,A978324
A929803,A909222
A929803,A915628
A929803,A929803
A929804,A929804
A929805,A914720
A929805,A929805
A929805,A934162
A929805,A936800
A929805,A944665
A929805,A952989
A929805,A963076
A929805,A979540
A929805,A982917
A929805,A985788
A929808,A905997
A929808,A907073
A929808,A926002
A929808,A929808
A929808,A966772
A929808,A967302
A929808,A998927
A929815,A929815
A929828,A929828
A929831,A929831
A929831,A955954
A929831,A957300
A929831,A988183
A929834,A929834
A929837,A929837
A929845,A929845
A929845,A939048
A929845,A962344
A929845,A965157
A929848,A929848
A929857,A917918
A929857,A920901
A929857,A929857
A929857,A931131
A929869,A907703
A929869,A929869
A929869,A987917
A929869,A989369
A929870,A917292
A929870,A929870
A929870,A934277
A929870,A935707
A929870,A954652
A929870,A958668
A929870,A959997
A929870,A964093
A929870,A966075
A929870,A974851
A929870,A993859
A929873,A920585
A929873,A929873
A929873,A944036
A929874,A929874
A929878,A929878
A929878,A941236
A929886,A929886
A929889,A929889
A929889,A993514
A929890,A929890
A929891,A909122
A929891,A922568
A929891,A929891
A929891,A951563
A929891,A954130
A929891,A961453
A929900,A929900
A929900,A984106
A929902,A929902
A929902,A982396
A929902,A989934
A929906,A929906
A929906,A937620
A929906,A968965
A929917,A907124
A929917,A918983
A929917,A929917
A929917,A943858
A929917,A952914
A929917,A952945
